"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:34:32,FALSE,NA,"1176641094530064389",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TDChance1",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:33:40,FALSE,NA,"1176640874270183424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","singhrinky660",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:33:31,FALSE,NA,"1176640837410672640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","penguins1217",116,TRUE,FALSE,NA,NA
"@ImranKhanPTI 

PM,
You in press conference said, 500 #terrorists on launch pad on #Pakistani border trained by… https://t.co/SRRu1WZc1a",FALSE,0,"ImranKhanPTI",2019-09-24 23:32:18,TRUE,NA,"1176640533978112000","122453931","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahujaravindra",0,FALSE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:31:57,FALSE,NA,"1176640443347550208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DogsMumm",156,TRUE,FALSE,NA,NA
"RT @Geosecsr: @TeamTrump @MAGA @realDonaldTrump @America @GOP @RealTalkPundit @DNC

""Cry 'Havoc,' and let slip the dogs of war.""

EGG ON TH…",FALSE,0,NA,2019-09-24 23:30:41,FALSE,NA,"1176640124458696705",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Geosecsr",1,TRUE,FALSE,NA,NA
"@TeamTrump @MAGA @realDonaldTrump @America @GOP @RealTalkPundit @DNC

""Cry 'Havoc,' and let slip the dogs of war.""… https://t.co/dkJXxB37HI",FALSE,1,"TeamTrump",2019-09-24 23:30:23,TRUE,NA,"1176640048302710785","729676086632656900","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Geosecsr",1,FALSE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:30:21,FALSE,NA,"1176640042606964737",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pmbasse",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:29:41,FALSE,NA,"1176639874570563584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YHWHisGod4ever",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:29:33,FALSE,NA,"1176639839942217728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","twas2",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:28:55,FALSE,NA,"1176639682660175875",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","omcman",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:28:54,FALSE,NA,"1176639675257237504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Leahmur75667604",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:28:50,FALSE,NA,"1176639661520764928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teamcombover16",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:27:49,FALSE,NA,"1176639404552667136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sundncefn",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:27:41,FALSE,NA,"1176639371279310848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sundncefn",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:27:08,FALSE,NA,"1176639233408360449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlohaAshley",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:26:00,FALSE,NA,"1176638947289718789",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JennaJadePhilli",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:25:48,FALSE,NA,"1176638894730690561",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TerriWh28889177",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:25:47,FALSE,NA,"1176638894382702594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieYoung22",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:25:33,FALSE,NA,"1176638833955237888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","svreid43",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:25:21,FALSE,NA,"1176638782377996288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnFar06597993",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:24:44,FALSE,NA,"1176638626085703680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeonidusXX",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:24:39,FALSE,NA,"1176638606536073216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Savedangel61",116,TRUE,FALSE,NA,NA
"@realDonaldTrump #realDonaldTrump #ABCWorldNews #nytimes #nypost #SenateFloor #HouseFloor #NewsHour #foxandfriends… https://t.co/dU5bfgg0BC",FALSE,0,"realDonaldTrump",2019-09-24 23:24:24,TRUE,"1176610391058722816","1176638546368557058","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hughvonN",0,FALSE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:24:02,FALSE,NA,"1176638453796069376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichelleOGrad12",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:23:43,FALSE,NA,"1176638372065857537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichelleOGrad12",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:23:34,FALSE,NA,"1176638334405349376",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dddaniel059",116,TRUE,FALSE,NA,NA
"RT @HancoxWitch: #realDonaldTrump just go away https://t.co/twXGzfqe3D",FALSE,0,NA,2019-09-24 23:23:20,FALSE,NA,"1176638274414288901",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gargouille",1,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:23:15,FALSE,NA,"1176638256055799809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","real_mhb",156,TRUE,FALSE,NA,NA
"Well-said. These are lies to try to change the outcome of the election. These dems have more hatred towards the pre… https://t.co/77eYW1w9nL",FALSE,0,NA,2019-09-24 23:23:15,TRUE,NA,"1176638253925097489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bigdaddystauf",0,FALSE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:22:56,FALSE,NA,"1176638174015250433",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dddaniel059",156,TRUE,FALSE,NA,NA
"#realDonaldTrump",FALSE,0,NA,2019-09-24 23:22:47,FALSE,NA,"1176638136388149249",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DoyenneSolace",0,FALSE,FALSE,NA,NA
"Arkadas oldugu iflah olmuyor adamin yaf #realDonaldTrump #ImpeachTrump",FALSE,0,NA,2019-09-24 23:22:45,FALSE,NA,"1176638130624978944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aali16752868",0,FALSE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:22:44,FALSE,NA,"1176638124249747457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","triuwidatrowe",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:22:40,FALSE,NA,"1176638107862671360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimcut007",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:22:27,FALSE,NA,"1176638052619444224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisam02184",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:22:19,FALSE,NA,"1176638018423336960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisam02184",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:22:12,FALSE,NA,"1176637991399374849",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","432wps",116,TRUE,FALSE,NA,NA
"Big mistake to be friends with T. Erdogan. He  has a curse. #realDonaldTrump #ImpeachTrump",FALSE,0,NA,2019-09-24 23:22:11,FALSE,NA,"1176637985229402112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aali16752868",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: https://t.co/lKoTl5Y3AF #cnn",FALSE,0,NA,2019-09-24 23:22:08,FALSE,NA,"1176637973426769921",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"RT @TeddiZaps2: Folks, you just witnessed the biggest lie put forth about a President in the history of our country !

This leftist Dem cou…",FALSE,0,NA,2019-09-24 23:22:06,FALSE,NA,"1176637964253827072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PhyllisBoyce2",3,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:22:03,FALSE,NA,"1176637954414002187",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LBoogy31",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:21:13,FALSE,NA,"1176637744006742017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jscotk",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:21:08,FALSE,NA,"1176637722871685121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MariaTMcD",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:21:06,FALSE,NA,"1176637713635848192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AstrantiaNM67",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:21:00,FALSE,NA,"1176637687681474567",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MariaTMcD",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:20:55,FALSE,NA,"1176637669046177792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","misanthropic_9",156,TRUE,FALSE,NA,NA
"@realDonaldTrump #realDonaldTrump 
https://t.co/VRa28lMhnC",FALSE,0,"realDonaldTrump",2019-09-24 23:20:52,FALSE,"1176610391058722816","1176637656198873088","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoksig",1,FALSE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:20:45,FALSE,NA,"1176637626012459008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Doddies4",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:20:38,FALSE,NA,"1176637595373244416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chinovvv",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:20:28,FALSE,NA,"1176637553136607232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chinovvv",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:20:20,FALSE,NA,"1176637522291679233",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zimber16",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:20:20,FALSE,NA,"1176637522081808384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Doddies4",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:20:09,FALSE,NA,"1176637474837344256",NA,"<a href=""https://ctrlq.org"" rel=""nofollow"">njcccZF</a>","NJChinese4Kim",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:20:05,FALSE,NA,"1176637457242185728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","knoxannie",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:20:02,FALSE,NA,"1176637447347822592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gcamp4",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:19:59,FALSE,NA,"1176637431229112325",NA,"<a href=""https://ctrlq.org"" rel=""nofollow"">njcccZF</a>","NJChinese4Kim",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:19:42,FALSE,NA,"1176637362580811776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Anduril7576",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:19:40,FALSE,NA,"1176637352636297216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ProgressiveJon1",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:19:28,FALSE,NA,"1176637303021887493",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gcamp4",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:19:02,FALSE,NA,"1176637193022050304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barbspitz",116,TRUE,FALSE,NA,NA
"Today Outsource your Holiday Marketing with https://t.co/49yKV3ViXe #ad #wsj #nytimes #reuters #bloomberg #forbes… https://t.co/HcY7sDwxXz",FALSE,0,NA,2019-09-24 23:19:01,TRUE,NA,"1176637189842776064",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","smmarketingnow",0,FALSE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:18:57,FALSE,NA,"1176637172776165378",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OldSaltCityAce",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:18:53,FALSE,NA,"1176637157282406400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KingzOfOblivion",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:18:44,FALSE,NA,"1176637117788807174",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RealRobertBoud",116,TRUE,FALSE,NA,NA
"#realDonaldTrump just go away https://t.co/twXGzfqe3D",FALSE,1,NA,2019-09-24 23:18:32,FALSE,NA,"1176637066324541440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HancoxWitch",1,FALSE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:18:31,FALSE,NA,"1176637063334154242",NA,"<a href=""https://twitter.com/KeywordsTrump"" rel=""nofollow"">KeywordsTrump</a>","QUICRT",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:18:25,FALSE,NA,"1176637039795531776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pilled_red",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:18:24,FALSE,NA,"1176637033307095040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frespirit01",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:18:24,FALSE,NA,"1176637033235673088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Montblu1",156,TRUE,FALSE,NA,NA
"RT @mitchellvii: CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedo…",FALSE,0,NA,2019-09-24 23:18:20,FALSE,NA,"1176637018454888448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TomPingel1",116,TRUE,FALSE,NA,NA
"RT @mitchellvii: MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent https://t.co/XT…",FALSE,0,NA,2019-09-24 23:18:12,FALSE,NA,"1176636982598000641",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maga4peace",156,TRUE,FALSE,NA,NA
"MIDDLE AMERICA IS NOTICING - Conservative Activists Clean Up 50 Tons Of Garbage In Los Angeles, MSM Silent… https://t.co/exkP1c0od2",FALSE,277,NA,2019-09-24 23:17:48,TRUE,NA,"1176636883675299840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mitchellvii",156,FALSE,FALSE,NA,NA
"CHECKMATE - Trump Authorizes Release Of Ukraine Phone Call Transcript https://t.co/mRFHOjLAdu #realDonaldTrump via @freedomoutpost",FALSE,271,NA,2019-09-24 23:17:24,FALSE,NA,"1176636783410458625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mitchellvii",116,FALSE,FALSE,NA,NA
"RT @TeddiZaps2: Insane butt hurt sore losers attack the President...

<U+0001F1FA><U+0001F1F2> #AmericaFirst #Trump2020 #America #Trump #MAGA #KAG #NRA #Walkaway…",FALSE,0,NA,2019-09-24 23:16:39,FALSE,NA,"1176636592422825984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stonekeeper3",3,TRUE,FALSE,NA,NA
